# EVENT,XZ_DELTA,Y_DELTA,PITCH_DELTA,YAW_DELTA,ANGLE_DOT,DISTANCE,PING,TPS,TIMESTAMP,offset
move,0.39566869599363486,0.0,0.0,0.0,,,,,1464499116926,101
move,0.39566869599363486,0.0,0.0,0.0,,,,,1464499116975,49
move,0.39566869599363486,0.0,0.0,0.0,,,,,1464499117025,50
move,0.39566869599363486,0.0,0.0,0.0,,,,,1464499117025,0
move,0.39566869599363486,0.0,0.0,0.0,,,,,1464499117076,51
move,0.39566869599363486,0.0,0.0,0.0,,,,,1464499117175,99
move,0.39566869599363486,0.0,0.0,0.0,,,,,1464499117225,50
move,0.39566869599363486,0.0,0.0,0.0,,,,,1464499117275,50
move,0.39566869599363486,0.0,0.0,0.0,,,,,1464499117276,1
move,0.39566869599363486,0.0,-0.14999962,1800.0,,,,,1464499117375,99
move,0.39566869599363486,0.0,0.0,-1800.0,,,,,1464499117375,0
move,0.39613911051853234,0.0,0.0,1800.15,,,,,1464499117475,100
move,0.39658695566220237,0.0,-0.14999962,0.15002441,,,,,1464499117475,0
move,0.39657944066677775,0.0,0.0,-1800.0,,,,,1464499117576,101
move,0.3965753374787995,0.0,0.0,0.0,,,,,1464499117625,49
move,0.3965730971379031,0.0,0.0,0.0,,,,,1464499117675,50
move,0.39657187391163173,0.0,0.0,0.0,,,,,1464499117675,0
move,0.3965712060300097,0.0,0.0,0.0,,,,,1464499117725,50
move,0.3965708413666018,0.0,0.0,0.0,,,,,1464499117825,100
move,0.3965706422603581,0.0,0.0,0.0,,,,,1464499117825,0
move,0.3965705335483364,0.0,0.0,0.0,,,,,1464499117875,50
move,0.39657047419156555,0.0,0.0,0.0,,,,,1464499117926,51
move,0.3965704417827649,0.0,0.0,0.0,,,,,1464499117975,49
move,0.3965704240875576,0.0,0.0,0.0,,,,,1464499118025,50
move,0.3965704144259736,0.0,0.0,0.0,,,,,1464499118075,50
move,0.39657040915074804,0.0,0.0,0.0,,,,,1464499118125,50
move,0.39657040627047424,0.0,0.0,0.0,,,,,1464499118225,100
move,0.3965704046978451,0.0,0.0,0.0,,,,,1464499118225,0
move,0.39657040383918885,0.0,0.0,0.0,,,,,1464499118275,50
move,0.396570403370363,0.0,0.0,0.0,,,,,1464499118375,100
move,0.39657040311438374,0.0,0.0,0.0,,,,,1464499118375,0
move,0.3965704029746191,0.0,0.0,0.0,,,,,1464499118476,101
move,0.39657040289830814,0.0,0.0,0.0,,,,,1464499118476,0
move,0.3965704028566419,0.0,0.0,0.0,,,,,1464499118576,100
move,0.3965704028338921,0.0,0.0,0.0,,,,,1464499118576,0
move,0.39657040282147094,0.0,0.0,0.0,,,,,1464499118675,99
move,0.3965704028146888,0.0,0.0,0.0,,,,,1464499118725,50
move,0.396570402810986,0.0,0.0,0.0,,,,,1464499118725,0
move,0.3965704028089636,0.0,0.0,0.0,,,,,1464499118775,50
move,0.3965704028078596,0.0,0.0,0.0,,,,,1464499118875,100
move,0.3965704028072574,0.0,0.0,0.0,,,,,1464499118875,0
move,0.3965704028069288,0.0,0.0,0.0,,,,,1464499118975,100
move,0.3965704028067485,0.0,0.0,0.0,,,,,1464499118975,0
move,0.396570402806649,0.0,0.0,0.0,,,,,1464499119075,100
move,0.3965704028065993,0.0,0.0,0.0,,,,,1464499119125,50
move,0.3965704028065673,0.0,0.0,0.0,,,,,1464499119175,50
move,0.39657040280654954,0.0,0.0,0.0,,,,,1464499119175,0
move,0.39657040280654243,0.0,0.0,0.0,,,,,1464499119225,50
move,0.3965704028065389,0.0,0.0,0.0,,,,,1464499119275,50
move,0.3965704028065353,0.0,0.0,0.0,,,,,1464499119325,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499119375,50
move,0.3965704028065353,0.0,0.0,0.0,,,,,1464499119475,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499119475,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499119575,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499119575,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499119625,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499119725,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499119725,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499119775,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499119875,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499119875,0
move,0.39657040280653355,0.0,0.0,0.0,,,,,1464499119975,100
move,0.39657040280653355,0.0,0.0,0.0,,,,,1464499120025,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120026,1
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120076,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120175,99
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120175,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120225,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120325,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120375,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120425,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120475,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120475,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120575,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120575,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120625,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120675,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120775,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120825,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120875,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120875,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499120926,51
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121025,99
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121075,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121075,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121125,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121175,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121275,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121325,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121375,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121425,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121475,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121525,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121575,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121575,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121625,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121675,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121775,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121825,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121875,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121875,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121926,51
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499121975,49
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122025,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122125,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122125,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122175,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122225,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122325,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122375,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122425,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122425,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122475,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122575,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122625,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122675,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122675,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122725,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122825,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122875,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122926,51
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122926,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499122975,49
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123025,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123125,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123175,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123225,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123275,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123275,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123325,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123375,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123475,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123525,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123575,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123625,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123675,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123675,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123725,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123775,50
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123875,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123875,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123975,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499123975,0
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499124075,100
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499124076,1
move,0.3965704028065318,0.0,0.0,0.0,,,,,1464499124175,99
move,0.3947366676562467,0.0,0.0,1799.3999,,,,,1464499124175,0
move,0.3932411515388523,0.0,0.14999962,-0.7501221,,,,,1464499124225,50
move,0.3964839568451879,0.0,0.29999924,-1.0501709,,,,,1464499124275,50
move,0.40053939473668976,0.0,0.0,-1.3502197,,,,,1464499124375,100
move,0.40911415533905426,0.0,0.0,-3.0003662,,,,,1464499124375,0
move,0.4300755677739261,0.0,-0.44999886,-4.500366,,,,,1464499124475,100
move,0.45582374308044393,0.0,-0.5999985,-6.1497803,,,,,1464499124525,50
move,0.47764026233483037,0.0,0.0,-3.9003906,,,,,1464499124575,50
move,0.49875470883380046,0.0,0.0,-5.550293,,,,,1464499124575,0
move,0.5156018545250589,0.0,0.0,-4.050415,,,,,1464499124625,50
move,0.5286335867475884,0.0,0.14999962,-3.7502441,,,,,1464499124725,100
move,0.5404502893288523,0.0,0.14999962,-8.250122,,,,,1464499124775,50
move,0.5408251510743369,0.0,1.6499958,-16.349976,,,,,1464499124775,0
move,0.5262900365424414,0.0,0.29999924,-10.64978,,,,,1464499124825,50
move,0.5141941070814084,0.0,0.0,-2.2502441,,,,,1464499124875,50
move,0.5075897288285773,0.0,0.0,-1440.0,,,,,1464499124975,100
move,0.5039837378836793,0.0,0.0,0.0,,,,,1464499124975,0
move,0.502014866599076,0.0,0.0,0.0,,,,,1464499125025,50
move,0.5000656451531853,0.0,0.0,1439.5499,,,,,1464499125075,50
move,0.4962951367080919,0.0,-0.29999924,-1.3502197,,,,,1464499125175,100
move,0.49044714062156913,0.0,-0.29999924,-1.800293,,,,,1464499125175,0
move,0.48219874408908225,0.0,-0.44999886,-2.2502441,,,,,1464499125275,100
move,0.4755797427655821,0.0,-0.14999962,-0.9001465,,,,,1464499125275,0
move,0.47196576762317477,0.0,0.0,-1440.0,,,,,1464499125375,100
move,0.46963923415961517,0.0,0.0,1439.85,,,,,1464499125376,1
move,0.46764485461506666,0.0,0.0,-0.30004883,,,,,1464499125475,99
move,0.4661983028391887,0.0,0.0,-0.15002441,,,,,1464499125475,0
move,0.4654084854778304,0.0,0.0,-1440.0,,,,,1464499125525,50
move,0.4649772451484253,0.0,0.0,0.0,,,,,1464499125575,50
move,0.4640089562442924,0.0,0.0,1439.7,,,,,1464499125676,101
move,0.4620106806713977,0.0,0.0,-0.60009766,,,,,1464499125676,0
move,0.4590402019504083,0.0,0.0,-0.7501221,,,,,1464499125775,99
move,0.455897522770087,0.0,0.0,-0.60009766,,,,,1464499125775,0
move,0.4522527072626161,0.0,0.0,-0.7501221,,,,,1464499125875,100
move,0.44908287930505963,0.0,0.0,-0.45007324,,,,,1464499125875,0
move,0.44574995411060314,0.0,0.0,-0.60009766,,,,,1464499125975,100
move,0.4427212995521188,0.0,0.0,-0.45007324,,,,,1464499125975,0
move,0.4410676539711105,0.0,0.0,-1440.0,,,,,1464499126025,50
move,0.4401647633790091,0.0,0.0,0.0,,,,,1464499126075,50
move,0.4384655267465831,0.0,0.0,1439.5499,,,,,1464499126175,100
move,0.4363044432433796,0.0,0.0,-0.45007324,,,,,1464499126175,0
move,0.43512449151356947,0.0,0.0,-1440.0,,,,,1464499126225,50
move,0.43448023779426137,0.0,0.0,0.0,,,,,1464499126275,50
move,0.4341284752226642,0.0,0.0,0.0,,,,,1464499126375,100
move,0.4339364128362675,0.0,0.0,0.0,,,,,1464499126375,0
move,0.43383154676110536,0.0,0.0,0.0,,,,,1464499126475,100
move,0.4337742898774195,0.0,0.0,0.0,,,,,1464499126475,0
move,0.43374302761530004,0.0,0.0,0.0,,,,,1464499126525,50
move,0.4337259584181936,0.0,0.0,0.0,,,,,1464499126575,50
move,0.43371663863550225,0.0,0.0,0.0,,,,,1464499126675,100
move,0.43371155003355,0.0,0.0,0.0,,,,,1464499126675,0
move,0.4324633065269552,0.0,0.0,1439.5499,,,,,1464499126775,100
move,0.4305241782689393,0.0,0.0,-0.45007324,,,,,1464499126775,0
move,0.427337596285156,0.0,0.0,-0.7501221,,,,,1464499126826,51
move,0.4251744417976937,0.0,0.0,-0.15002441,,,,,1464499126875,49
move,0.4213948314914333,0.0,0.0,-0.9001465,,,,,1464499126975,100
move,0.41933116402451276,0.0,0.0,-1440.0,,,,,1464499126975,0
move,0.41820440145669835,0.0,0.0,0.0,,,,,1464499127025,50
move,0.41758918902321085,0.0,0.0,0.0,,,,,1464499127075,50
move,0.41725328299551734,0.0,0.0,0.0,,,,,1464499127175,100
move,0.41706987828308684,0.0,0.0,0.0,,,,,1464499127175,0
move,0.41696973929847303,0.0,0.0,0.0,,,,,1464499127225,50
move,0.4169150634065204,0.0,0.0,0.0,,,,,1464499127275,50
move,0.416885210366047,0.0,0.0,0.0,,,,,1464499127325,50
move,0.41686891060405173,0.0,0.0,0.0,,,,,1464499127375,50
move,0.4168600109329752,0.0,0.0,0.0,,,,,1464499127475,100
move,0.4168551517119994,0.0,0.0,0.0,,,,,1464499127475,0
move,0.4168524985770432,0.0,0.0,0.0,,,,,1464499127525,50
