# EVENT,Y_DELTA,PITCH_DELTA,YAW_DELTA,TIMESTAMP,offset
move,0.06463046526535265,-2.4000244,2.550026,1464491326636,50
move,-0.015062144333100491,-0.7500076,1.6499634,1464491326686,50
animation,,,,1464491326709,23
move,-0.09316090325960147,-0.15000153,1.0499878,1464491326736,27
move,-0.16969768849719458,-2.4000206,6.2999725,1464491326786,50
move,-0.24470373948985014,-3.0000076,16.950043,1464491326836,50
move,-0.318209670893296,-3.149992,7.4999695,1464491326886,50
animation,,,,1464491326911,25
attack,,,,1464491326911,0
move,-0.3902454850706789,0.0,0.30000305,1464491326936,25
move,-0.4608405843384773,-1.0499973,2.3999481,1464491326986,50
animation,,,,1464491327071,85
animation,,,,1464491327071,0
move,-0.5300237829674259,-1.4999962,-0.4499817,1464491327086,15
move,-0.18035101476979776,0.0,0.0,1464491327086,0
animation,,,,1464491327122,36
move,0.0,-0.14999962,0.1499939,1464491327136,14
animation,,,,1464491327173,37
move,0.0,-1.4999962,0.15000916,1464491327186,13
move,0.0,-2.5499935,-12.7500305,1464491327236,50
animation,,,,1464491327272,36
animation,,,,1464491327272,0
move,0.0,1.0499973,-17.250015,1464491327286,14
animation,,,,1464491327321,35
move,0.0,0.7499981,-19.499985,1464491327336,15
move,0.0,-5.099987,-17.25,1464491327386,50
animation,,,,1464491327406,20
move,0.0,-1.0499973,-2.5500107,1464491327436,30
move,0.0,0.7499981,-5.7000427,1464491327486,50
move,0.0,-1.3499966,-4.800041,1464491327586,100
move,0.0,-2.3999949,-13.049965,1464491327586,0
animation,,,,1464491327977,391
attack,,,,1464491327977,0
animation,,,,1464491327977,0
attack,,,,1464491327977,0
animation,,,,1464491327977,0
move,0.0,0.8999977,-8.999985,1464491327986,9
move,0.0,0.7499981,-3.9000092,1464491327986,0
move,0.376375000000003,-1.6499958,-13.049992,1464491327986,0
move,0.29044750565290656,2.8499966,-10.499996,1464491327986,0
move,0.20623855955381742,5.6999903,-16.200003,1464491327986,0
move,0.12371379077054456,1.7999954,-9.150001,1464491327986,0
move,0.04283951578890566,0.0,0.0,1464491327986,0
move,-0.03641727523564953,0.0,-0.14999962,1464491327986,0
move,-0.11408893195141445,-0.44999886,2.0999985,1464491328036,50
move,-0.190207157014342,-3.2999916,12.600005,1464491328086,50
animation,,,,1464491328122,36
move,-0.26480301902784475,-0.8999977,1.4999981,1464491328136,14
move,-0.33790696522388686,-0.14999962,-0.29999924,1464491328236,100
move,-0.09619102331303964,-1.7999954,-2.8499947,1464491328286,50
animation,,,,1464491328314,28
attack,,,,1464491328314,0
move,0.0,-2.699996,-3.8999996,1464491328336,22
move,0.0,-0.29999924,0.14999962,1464491328386,50
animation,,,,1464491328472,86
attack,,,,1464491328472,0
move,0.0,-2.5499973,1.199997,1464491328486,14
move,0.0,-0.89999866,1.199997,1464491328486,0
move,0.0,0.0,0.0,1464491328536,50
move,0.0,-0.8999977,8.400002,1464491328586,50
move,0.0,-0.44999886,11.4,1464491328636,50
move,0.0,3.449995,7.350006,1464491328686,50
animation,,,,1464491328766,80
attack,,,,1464491328766,0
move,0.0,2.5499983,4.800003,1464491328786,20
move,0.0,1.3499975,2.4000053,1464491328787,1
move,0.0,3.4499912,11.099995,1464491328836,49
move,0.376375000000003,3.89999,19.200005,1464491328886,50
animation,,,,1464491328940,54
animation,,,,1464491328940,0
animation,,,,1464491328971,31
move,0.29044750565290656,5.549988,19.350006,1464491328986,15
move,0.20623855955381742,2.0999947,20.55001,1464491328986,0
move,0.12371379077054456,-2.8499928,30.000053,1464491329036,50
animation,,,,1464491329057,21
move,0.04283951578890566,-2.2499943,5.6999817,1464491329087,30
move,-0.03641727523564953,0.7499981,-3.7499847,1464491329136,49
move,-0.11408893195141445,-2.2499943,-2.8499908,1464491329186,50
move,-0.190207157014342,-3.2999916,-9.900009,1464491329236,50
move,-0.26480301902784475,-2.399994,-6.599991,1464491329286,50
animation,,,,1464491329341,55
attack,,,,1464491329341,0
move,-0.33790696522388686,-2.5499935,-12.45002,1464491329386,45
move,-0.09619102331303964,-2.8499937,-6.150032,1464491329387,1
move,0.0,-0.29999924,-0.30000305,1464491329436,49
move,0.0,0.0,0.0,1464491329486,50
animation,,,,1464491329540,54
attack,,,,1464491329540,0
move,0.0,0.29999924,-0.15000153,1464491329586,46
move,0.0,0.14999962,0.75,1464491329586,0
animation,,,,1464491329657,71
attack,,,,1464491329657,0
move,0.0,-0.7499981,5.4000244,1464491329686,29
move,0.0,0.44999886,3.5999985,1464491329686,0
move,0.0,1.9499989,-0.44998932,1464491329736,50
move,0.0,0.0,0.0,1464491329786,50
animation,,,,1464491329872,86
attack,,,,1464491329872,0
move,0.0,0.44999886,-2.25,1464491329886,14
move,0.0,3.7499914,-25.199982,1464491329887,1
move,0.0,2.2499962,-31.799988,1464491329936,49
move,0.0,-2.0999947,-7.0499954,1464491329986,50
animation,,,,1464491330072,86
attack,,,,1464491330072,0
move,0.2763750000000016,-2.9999924,4.500023,1464491330086,14
move,0.19244750374555508,-0.44999886,0.90000916,1464491330086,0
move,0.11019855581540838,-0.8999977,4.2000275,1464491330136,50
move,0.029594585275091845,-1.949996,15.299995,1464491330186,50
move,-0.04939730739181414,-0.29999924,7.949997,1464491330236,50
animation,,,,1464491330272,36
attack,,,,1464491330272,0
move,-0.12680936371203444,1.9499979,-2.2500153,1464491330287,15
move,-0.20267318038236937,0.14999962,-0.7500076,1464491330386,99
move,-0.22973579334983896,0.29999924,-10.499977,1464491330387,1
animation,,,,1464491330412,25
attack,,,,1464491330412,0
move,0.0,0.5999985,1.050003,1464491330437,25
move,0.0,0.0,0.30000305,1464491330487,50
animation,,,,1464491330877,390
attack,,,,1464491330877,0
animation,,,,1464491330877,0
attack,,,,1464491330877,0
move,0.0,-0.5999985,-0.45000458,1464491330887,10
move,0.0,-2.2499952,-10.199989,1464491330887,0
move,0.0,0.7499981,-13.199978,1464491330887,0
move,0.0,2.0999975,-17.40001,1464491330887,0
move,0.0,-2.249999,1.9500046,1464491330887,0
move,0.0,-4.0499964,6.299999,1464491330887,0
move,0.0,-0.44999886,1.8000069,1464491330887,0
move,0.0,-0.44999886,0.6000061,1464491330887,0
move,0.0,-1.7999983,11.699993,1464491330937,50
move,0.0,0.9000006,18.149994,1464491330987,50
animation,,,,1464491331031,44
attack,,,,1464491331031,0
move,0.0,0.7499981,3.0000153,1464491331037,6
move,0.2763750000000016,0.0,-0.15000153,1464491331087,50
move,0.19244750374555508,0.29999924,-8.25,1464491331137,50
animation,,,,1464491331161,24
attack,,,,1464491331161,0
move,0.11019855581540838,2.5499954,-1.9500122,1464491331187,26
move,0.029594585275091845,0.4499998,0.0,1464491331237,50
move,-0.04939730739181414,-0.14999962,-2.7000275,1464491331287,50
move,-0.12680936371203444,0.14999962,0.0,1464491331337,50
animation,,,,1464491331354,17
attack,,,,1464491331354,0
move,-0.20267318038236937,1.7999954,4.20002,1464491331387,33
move,-0.22973579334983896,0.0,5.700012,1464491331437,50
move,0.0,-2.2499952,13.349998,1464491331487,50
move,0.0,-1.6499968,-6.450012,1464491331537,50
animation,,,,1464491331573,36
attack,,,,1464491331574,1
move,0.0,1.3499966,-6.3000107,1464491331587,13
move,0.0,0.0,0.0,1464491331637,50
move,0.0,-0.29999924,5.25,1464491331687,50
animation,,,,1464491331729,42
attack,,,,1464491331729,0
move,0.0,0.0,18.750008,1464491331737,8
move,0.0,-0.29999924,1.6500015,1464491331787,50
move,0.0,-0.14999962,0.30000305,1464491331838,51
move,0.0,0.29999924,9.150002,1464491331887,49
animation,,,,1464491331937,50
move,0.0,1.949995,12.149963,1464491331937,0
move,0.0,0.0,14.700043,1464491331987,50
move,0.0,-1.4999962,13.500046,1464491332037,50
move,0.0,1.3499966,14.25,1464491332087,50
animation,,,,1464491332108,21
attack,,,,1464491332108,0
move,0.0,1.6499958,23.09999,1464491332137,29
move,0.0,-0.7499981,8.249985,1464491332187,50
move,0.0,-1.3499966,1.3499451,1464491332237,50
animation,,,,1464491332259,22
attack,,,,1464491332259,0
move,0.0,-0.14999962,0.1499939,1464491332287,28
move,0.0,0.29999924,5.8499756,1464491332337,50
move,0.0,-0.29999924,24.449997,1464491332387,50
move,0.2763750000000016,-0.5999985,28.350006,1464491332437,50
animation,,,,1464491332473,36
move,0.19244750374555508,2.8499966,4.950012,1464491332487,14
move,0.11019855581540838,1.9499979,-0.8999634,1464491332587,100
move,0.029594585275091845,-0.7499981,2.6998901,1464491332587,0
move,-0.04939730739181414,-0.5999985,9.900024,1464491332637,50
animation,,,,1464491332673,36
move,-0.12680936371203444,1.0499973,5.9999084,1464491332687,14
move,-0.20267318038236937,-2.0999956,-1.3500061,1464491332787,100
move,-0.22973579334983896,-3.449995,-21.299896,1464491332787,0
animation,,,,1464491332824,37
move,0.0,-0.14999962,-17.699982,1464491332838,14
move,0.0,-0.44999886,1.6499786,1464491332887,49
move,0.0,-2.2499957,7.0499573,1464491332937,50
move,0.0,-0.7500005,0.15000916,1464491332987,50
animation,,,,1464491333059,72
move,0.0,1.7999992,-13.65007,1464491333087,28
move,0.0,0.29999924,-15.600052,1464491333087,0
move,0.0,0.0,-1.3499908,1464491333137,50
animation,,,,1464491333175,38
move,0.0,0.0,0.0,1464491333187,12
move,0.0,0.14999962,0.0,1464491333287,100
move,0.0,0.29999924,3.7499695,1464491333287,0
move,0.0,2.0999947,24.600037,1464491333337,50
animation,,,,1464491333366,29
attack,,,,1464491333366,0
move,0.0,0.7499981,14.249954,1464491333388,22
move,0.0,0.44999886,-6.8999023,1464491333438,50
move,0.0,0.0,-4.1999054,1464491333488,50
move,0.0,-0.5999985,-7.9499664,1464491333588,100
animation,,,,1464491333593,5
move,0.0,2.0999966,1.1999664,1464491333638,45
move,0.0,1.0499983,-0.2999878,1464491333638,0
move,0.376375000000003,0.14999962,3.5999908,1464491333688,50
move,0.29044750565290656,2.2499943,10.799957,1464491333738,50
animation,,,,1464491333774,36
attack,,,,1464491333774,0
move,0.20623855955381742,1.6499958,-4.4999695,1464491333788,14
move,0.12371379077054456,1.0499973,-20.249985,1464491333838,50
move,0.04283951578890566,-0.44999886,-24.450027,1464491333888,50
move,-0.03641727523564953,0.0,5.700012,1464491333938,50
animation,,,,1464491333958,20
move,-0.11408893195141445,-0.44999886,5.8499756,1464491333988,30
move,-0.190207157014342,-3.2999916,18.90001,1464491334088,100
move,-0.26480301902784475,-7.199997,5.25,1464491334088,0
animation,,,,1464491334114,26
attack,,,,1464491334114,0
move,-0.33790696522388686,0.8999977,-8.09996,1464491334138,24
move,-0.09619102331303964,3.899994,-4.0499573,1464491334188,50
move,0.0,0.3000002,1.3500061,1464491334288,100
animation,,,,1464491334313,25
move,0.0,0.5999985,-3.4499817,1464491334338,25
move,0.0,0.14999962,-11.550034,1464491334388,50
move,0.0,-2.5499935,-17.09999,1464491334488,100
move,0.0,-1.199997,-1.3499908,1464491334488,0
animation,,,,1464491334574,86
attack,,,,1464491334574,0
move,0.0,0.0,0.30000305,1464491334588,14
move,0.0,-0.14999962,0.0,1464491334588,0
move,0.0,0.0,-0.2999878,1464491334638,50
move,0.0,2.699995,-3.8999634,1464491334688,50
animation,,,,1464491334712,24
attack,,,,1464491334712,0
move,0.0,4.0499945,-5.5500183,1464491334738,26
move,0.0,0.14999962,-0.1499939,1464491334788,50
animation,,,,1464491334874,86
attack,,,,1464491334874,0
move,0.0,0.14999962,-0.1499939,1464491334888,14
move,0.0,2.2499943,-4.3499603,1464491334888,0
move,0.0,0.8999977,-4.649948,1464491334938,50
move,0.0,-0.44999886,-10.950012,1464491334988,50
move,0.0,0.0,-12.0000305,1464491335038,50
animation,,,,1464491335098,60
move,0.0,1.4999962,-5.8499603,1464491335138,40
move,0.0,-1.7999954,-11.400009,1464491335139,1
animation,,,,1464491335209,70
attack,,,,1464491335209,0
move,0.0,-4.349989,-28.350006,1464491335238,29
move,0.0,-4.0499916,-31.649979,1464491335239,1
move,0.0,-2.2499943,-22.800018,1464491335288,49
move,0.0,-4.199999,-1.7999992,1464491335338,50
move,0.0,-0.4500003,0.6000023,1464491335388,50
animation,,,,1464491335423,35
attack,,,,1464491335423,0
move,0.0,1.2000008,0.45000458,1464491335438,15
move,0.0,0.4500003,-0.6000061,1464491335488,50
animation,,,,1464491335575,87
attack,,,,1464491335575,0
move,0.0,0.1500001,-2.4000092,1464491335588,13
move,0.0,2.099999,-6.9000015,1464491335588,0
move,0.0,2.9999952,-3.9000206,1464491335638,50
move,0.0,0.44999886,-1.2000084,1464491335688,50
move,0.0,0.0,0.0,1464491335739,51
animation,,,,1464491335775,36
attack,,,,1464491335776,1
move,0.0,1.6499958,-4.350006,1464491335789,13
move,0.0,1.199997,-5.100006,1464491335839,50
move,0.2763750000000016,-1.199997,-7.2000046,1464491335889,50
animation,,,,1464491335976,87
move,0.19244750374555508,-1.0499983,-1.7999973,1464491335989,13
move,0.11019855581540838,-0.14999962,0.14999962,1464491335989,0
move,0.029594585275091845,-0.29999924,4.199993,1464491336039,50
move,-0.04939730739181414,-1.0499973,14.54998,1464491336088,49
animation,,,,1464491336103,15
move,-0.12680936371203444,0.0,1.5000038,1464491336139,36
move,-0.20267318038236937,0.0,0.6000023,1464491336188,49
