# EVENT,XZ_DELTA,Y_DELTA,PITCH_DELTA,YAW_DELTA,ANGLE_DOT,DISTANCE,PING,TPS,TIMESTAMP,offset
move,-0.19631246106527556,0.0,-1.0500007,-0.5999756,,,,,1464498788160,50
animation,,,,,,,,,1464498788197,37
move,-0.19963797673396755,0.0,1.0500002,-0.74998474,,,,,1464498788210,13
move,-0.2022625672783107,0.0,0.9000006,-0.4499817,,,,,1464498788260,50
animation,,,,,,,,,1464498788346,86
attack,,,,,,,,,1464498788346,0
serverInfo,,,,,0.9833252006008437,1.6777094717838679,146,19.84914648670107,1464498788346,0
move,-0.2141370545286776,0.0,6.6,-6.149994,,,,,1464498788360,14
move,0.24529082882405362,0.2763750000000016,6.6000013,-9.0,,,,,1464498788360,0
jump,,,,,,,,,1464498788361,1
move,0.119503483818022,0.19244750374555508,2.699997,-1.1999664,,,,,1464498788460,99
move,0.08126156038819943,0.11019855581540838,0.0,0.0,,,,,1464498788460,0
animation,,,,,,,,,1464498788546,86
move,0.11409116081934201,-0.019802722116722293,3.5999908,-0.5999756,,,,,1464498788560,14
move,0.039049836267963656,-0.12680936371203444,0.44999886,-0.2999878,,,,,1464498788660,100
move,0.03221573932376032,-0.20267318038236937,0.0,7.8000336,,,,,1464498788660,0
move,0.032277510321634395,-0.22973579334983896,-0.44999886,12.7500305,,,,,1464498788710,50
animation,,,,,,,,,1464498788748,38
attack,,,,,,,,,1464498788748,0
serverInfo,,,,,-0.05706664098661596,1.385227063415613,146,19.841269841269842,1464498788748,0
move,-0.05295218567994198,0.0,-0.29999924,2.5499878,,,,,1464498788761,13
move,-0.10829059476060365,0.0,-2.699995,1.4999542,,,,,1464498788861,100
move,-0.14318361991864492,0.0,-2.5499954,-2.3999786,,,,,1464498788861,0
animation,,,,,,,,,1464498788899,38
attack,,,,,,,,,1464498788899,0
serverInfo,,,,,-0.5951976076422827,1.0616422282533335,146,19.8373338623289,1464498788899,0
move,-0.16309890472837196,0.0,0.14999962,-0.44999695,,,,,1464498788911,12
move,1.09780731833726,0.376375000000003,0.14999962,0.4499817,,,,,1464498788960,49
jump,,,,,,,,,1464498788960,0
move,0.15620877442727021,0.29044750565290656,-1.0499973,7.650009,,,,,1464498789010,50
animation,,,,,,,,,1464498789099,89
attack,,,,,,,,,1464498789099,0
serverInfo,,,,,0.46007527019190775,1.8389868351060086,146,19.8373338623289,1464498789099,0
move,0.13638237910043927,0.20623855955381742,1.7999954,21.299988,,,,,1464498789110,11
move,0.12823295177199157,0.12371379077054456,1.7999954,16.95002,,,,,1464498789111,1
move,0.10055455344327413,0.04283951578890566,-0.44999886,1.6500168,,,,,1464498789160,49
move,0.0819274660116065,-0.03641727523564953,1.199997,14.999992,,,,,1464498789260,100
move,0.07751248580112247,-0.11408893195141445,0.44999886,25.80001,,,,,1464498789260,0
animation,,,,,,,,,1464498789339,79
move,0.07275768579897601,-0.190207157014342,2.5499935,-1.5,,,,,1464498789361,22
move,0.055458269533971816,-0.26480301902784475,2.9999924,-26.849998,,,,,1464498789361,0
animation,,,,,,,,,1464498789446,85
animation,,,,,,,,,1464498789446,0
move,0.03248313619300802,-0.33790696522388686,0.0,-28.349983,,,,,1464498789460,14
move,0.006724150523908179,-0.09619102331303964,-1.0499973,-3.149994,,,,,1464498789461,1
animation,,,,,,,,,1464498789496,35
move,-0.1062896198692016,0.0,-0.8999977,1.1999512,,,,,1464498789511,15
animation,,,,,,,,,1464498789546,35
move,-0.1706644990178603,0.0,-4.800001,-0.14997864,,,,,1464498789561,15
animation,,,,,,,,,1464498789647,86
move,-0.1678283943850971,0.0,-3.5999928,-5.699997,,,,,1464498789660,13
move,0.36919665247201294,0.2763750000000016,-0.5999985,0.5999756,,,,,1464498789661,1
jump,,,,,,,,,1464498789661,0
move,0.17204855601198688,0.19244750374555508,-0.5999985,0.74998474,,,,,1464498789761,100
move,0.04454084314831164,0.11019855581540838,-5.8499956,6.900009,,,,,1464498789761,0
move,0.04126289250704929,0.029594585275091845,-4.8000007,6.75,,,,,1464498789811,50
move,0.040596512345800306,-0.04939730739181414,-0.6000004,4.7999725,,,,,1464498789861,50
animation,,,,,,,,,1464498789927,66
move,0.03833374160618064,-0.12680936371203444,1.0500007,0.30000305,,,,,1464498789961,34
move,0.017318196562570165,-0.20267318038236937,0.14999962,0.0,,,,,1464498789961,0
move,-0.001805949978290755,-0.22973579334983896,2.6999989,0.0,,,,,1464498790011,50
animation,,,,,,,,,1464498790046,35
attack,,,,,,,,,1464498790046,0
serverInfo,,,,,0.9131392142256998,2.099161866291978,143,19.85308715505261,1464498790046,0
move,-0.0868325260583731,0.0,2.699998,1.3499985,,,,,1464498790061,15
move,-0.13259967626552793,0.0,0.14999962,0.0,,,,,1464498790111,50
move,0.33093920186162507,0.2763750000000016,1.6499977,2.5500107,,,,,1464498790161,50
jump,,,,,,,,,1464498790161,0
move,0.1563825548800395,0.19244750374555508,2.5499935,3.7500305,,,,,1464498790211,50
animation,,,,,,,,,1464498790247,36
move,0.10292707727181494,0.11019855581540838,6.4500027,2.1000214,,,,,1464498790261,14
move,0.025326414332738523,-0.14661208582875673,3.5999966,-12.449997,,,,,1464498790411,150
animation,,,,,,,,,1464498790450,39
attack,,,,,,,,,1464498790450,0
serverInfo,,,,,0.6544290296332108,2.117487150476904,143,19.8373338623289,1464498790450,0
move,-0.03098948955214098,-0.20267318038236937,0.29999924,-13.5000305,,,,,1464498790461,11
move,-0.05333160508043022,-0.22973579334983896,-0.5999985,-8.100006,,,,,1464498790512,51
move,-0.11424526384895728,0.0,-2.0999947,0.2999878,,,,,1464498790561,49
move,-0.13644243432591452,0.0,-0.14999962,0.0,,,,,1464498790611,50
animation,,,,,,,,,1464498790649,38
animation,,,,,,,,,1464498790649,0
move,-0.1217631595816755,0.0,0.5999985,-2.5499878,,,,,1464498790662,13
animation,,,,,,,,,1464498790700,38
move,0.2581136080920601,0.23375000000000057,-0.8999977,-9.450012,,,,,1464498790711,11
jump,,,,,,,,,1464498790711,0
move,0.12048139790044843,0.15067500293255165,0.7499981,-18.149963,,,,,1464498790761,50
animation,,,,,,,,,1464498791646,885
attack,,,,,,,,,1464498791651,5
serverInfo,,,,,0.813191220054412,0.4699144366201694,143,19.833399444664817,1464498791651,0
move,0.3383363609220851,0.3999999999999986,1.7999954,-5.550003,,,,,1464498791661,10
animation,,,,,,,,,1464498791678,17
attack,,,,,,,,,1464498791678,0
serverInfo,,,,,0.8401768398797917,0.9096613531207579,143,19.924287706714484,1464498791678,0
animation,,,,,,,,,1464498791678,0
attack,,,,,,,,,1464498791678,0
serverInfo,,,,,0.8401768398797917,0.9096613531207579,143,19.924287706714484,1464498791678,0
animation,,,,,,,,,1464498791678,0
attack,,,,,,,,,1464498791678,0
serverInfo,,,,,0.8401768398797917,0.9096613531207579,143,19.924287706714484,1464498791678,0
animation,,,,,,,,,1464498791678,0
attack,,,,,,,,,1464498791678,0
serverInfo,,,,,0.8401768398797917,0.9096613531207579,143,19.924287706714484,1464498791678,0
animation,,,,,,,,,1464498791700,22
move,0.3245322121888137,0.31360000610351335,0.0,0.0,,,,,1464498791712,12
move,0.3119704364794984,0.22892801043701638,0.0,0.0,,,,,1464498791712,0
move,0.3005392202546062,0.14594945306885165,0.0,0.0,,,,,1464498791712,0
move,0.29013681319014495,0.06463046526535265,0.0,0.0,,,,,1464498791712,0
move,0.2806706224886568,-0.015062144333100491,0.0,0.0,,,,,1464498791712,0
move,0.2720563887020404,-0.09316090325960147,0.0,0.0,,,,,1464498791712,0
move,0.2642174357303304,-0.16969768849719458,0.0,0.0,,,,,1464498791712,0
move,0.25708398832045987,-0.24470373948985014,0.0,0.0,,,,,1464498791712,0
move,0.25059255099040456,-0.3182096708932889,0.0,0.0,,,,,1464498791712,0
move,0.24468534284982013,-0.3902454850706718,0.0,0.0,,,,,1464498791712,0
move,0.20357086924612133,-0.3064533062635775,-69.75,140.55,,,,,1464498791713,1
animation,,,,,,,,,1464498791752,39
move,0.08774370070182158,0.0,-1.0500107,1.3500099,,,,,1464498791761,9
move,0.1440551560494896,0.0,-2.7000122,3.3000145,,,,,1464498791861,100
move,0.25597301110624926,0.2481250000000017,-0.30000305,0.15000153,,,,,1464498791861,0
jump,,,,,,,,,1464498791861,0
animation,,,,,,,,,1464498791896,35
animation,,,,,,,,,1464498791896,0
move,0.1589558841952936,0.16476250320673103,0.0,0.0,,,,,1464498791911,15
animation,,,,,,,,,1464498791952,41
move,0.16432903913292307,0.08306725475931387,0.0,-1.3500023,,,,,1464498791961,9
move,0.15637210643282629,0.0,1.2000122,-14.999996,,,,,1464498792011,50
move,0.054218936269236906,-0.07840000152587834,8.700001,-27.600002,,,,,1464498792061,50
move,0.030091068236728802,-0.15523200451659847,13.35,-32.549988,,,,,1464498792111,50
animation,,,,,,,,,1464498792147,36
move,0.0038683748594223744,-0.23052736891296632,13.050001,-26.999985,,,,,1464498792161,14
move,0.004101254598054993,-0.03179538301060347,7.499999,-10.500015,,,,,1464498792261,100
move,-0.04894886097410733,0.0,0.44999993,-0.59999084,,,,,1464498792261,0
animation,,,,,,,,,1464498792319,58
move,-0.0794070839620531,0.0,0.0,0.0,,,,,1464498792361,42
move,-0.05468997731804848,0.0,0.5999999,-0.8999634,,,,,1464498792361,0
move,-0.10471348265201641,0.0,4.95,-9.449966,,,,,1464498792411,50
move,-0.15134262723789504,0.0,10.050001,-36.299973,,,,,1464498792461,50
animation,,,,,,,,,1464498792512,51
animation,,,,,,,,,1464498792512,0
animation,,,,,,,,,1464498792549,37
move,-0.06672332660482994,0.0,17.699999,-27.600021,,,,,1464498792561,12
move,-0.0016354290438300723,0.0,14.699995,-7.949951,,,,,1464498792562,1
animation,,,,,,,,,1464498792633,71
move,0.03459662971309285,0.0,1.3500023,-0.30000305,,,,,1464498792661,28
move,-0.0779364076223743,0.0,-1.2000122,13.050003,,,,,1464498792661,0
move,-0.17036765091802408,0.0,-5.7000046,21.449982,,,,,1464498792712,51
animation,,,,,,,,,1464498792745,33
attack,,,,,,,,,1464498792745,0
serverInfo,,,,,-0.36885419254825574,1.4455211329107138,144,19.860973187686195,1464498792745,0
move,-0.16219465804967115,0.0,-4.200001,3.300003,,,,,1464498792762,17
move,-0.034822143316660004,0.0,0.0,-0.1499939,,,,,1464498792862,100
move,0.0016120245412309941,0.0,0.7500076,-14.250015,,,,,1464498792862,0
animation,,,,,,,,,1464498792898,36
attack,,,,,,,,,1464498792898,0
serverInfo,,,,,-0.6341743717436246,1.9795542614837411,144,19.84914648670107,1464498792898,0
move,-0.018982344762179082,0.0,4.0500107,-16.800003,,,,,1464498792912,14
animation,,,,,,,,,1464498792951,39
move,-0.036306936630481346,0.0,2.4000092,-2.5499725,,,,,1464498792962,11
animation,,,,,,,,,1464498793013,51
move,-0.027048671027387172,0.0,-3.6000214,7.8000183,,,,,1464498793062,49
move,0.04753250271492959,0.0,-6.2999954,29.699997,,,,,1464498793062,0
move,0.13745009208334125,0.0,-4.950001,56.250015,,,,,1464498793112,50
animation,,,,,,,,,1464498793150,38
animation,,,,,,,,,1464498793150,0
move,0.10225194471875909,0.0,-1.6499958,40.949997,,,,,1464498793162,12
animation,,,,,,,,,1464498793219,57
move,0.19449363138103593,0.0,-5.249996,21.600006,,,,,1464498793262,43
move,0.233984686473093,0.0,-4.7999897,14.849983,,,,,1464498793262,0
move,0.2530738567748756,0.0,-1.0499973,2.25,,,,,1464498793312,50
animation,,,,,,,,,1464498793355,43
move,0.12859167903661728,0.0,1.3499966,-4.500023,,,,,1464498793362,7
move,0.19059949452112335,0.0,1.4999962,-7.7999954,,,,,1464498793462,100
move,0.1942756883707375,0.0,1.4999962,-16.649986,,,,,1464498793462,0
move,0.24440979593987322,0.0,0.5999985,-10.650002,,,,,1464498793512,50
animation,,,,,,,,,1464498793549,37
attack,,,,,,,,,1464498793549,0
serverInfo,,,,,0.8913689818575152,4.294917726516067,144,19.845207382417147,1464498793549,0
move,0.2705248125044051,0.0,0.29999924,-2.2500153,,,,,1464498793562,13
animation,,,,,,,,,1464498793638,76
move,0.216399939998837,0.0,-0.44999886,-1.0500107,,,,,1464498793662,24
move,0.14876653675840146,0.0,-1.7999954,-16.949997,,,,,1464498793662,0
move,-0.034887131665541915,0.0,-0.29999924,-22.949997,,,,,1464498793712,50
animation,,,,,,,,,1464498793750,38
move,-0.13863738076751986,0.0,0.29999924,-2.5499878,,,,,1464498793762,12
move,-0.18124208704389844,0.0,-4.0499935,3.2999573,,,,,1464498793862,100
move,-0.19941961039147316,0.0,-4.499998,10.649994,,,,,1464498793862,0
animation,,,,,,,,,1464498793948,86
move,-0.06649752628261751,0.0,-2.5499992,17.099976,,,,,1464498793962,14
move,0.011344937452321346,0.0,-0.5999999,1.7999954,,,,,1464498793962,0
move,0.05350988194857109,0.0,0.1500001,-0.15000153,,,,,1464498794012,50
move,0.06300771747328326,0.0,0.74999905,-5.850006,,,,,1464498794112,100
move,0.04494224863297802,0.41999998688697815,1.7999964,-9.749985,,,,,1464498794112,0
jump,,,,,,,,,1464498794112,0
move,0.02519746421306479,0.33319999363422426,3.449996,-2.9999237,,,,,1464498794212,100
animation,,,,,,,,,1464498794247,35
move,0.022137869603270133,0.24813599859093927,2.5499954,-2.999939,,,,,1464498794262,15
move,0.019207547443770068,0.1647732818260721,0.5999985,-0.2999878,,,,,1464498794262,0
move,0.016540954201758495,0.08307781780646906,0.0,0.0,,,,,1464498794312,50
move,0.01411435428161667,0.0,0.0,0.0,,,,,1464498794362,50
animation,,,,,,,,,1464498794395,33
attack,,,,,,,,,1464498794395,0
serverInfo,,,,,0.9823487781651097,3.12505924922275,135,19.857029388403497,1464498794395,0
move,-9.379144757986069E-4,0.33312499999999545,2.8499966,0.0,,,,,1464498794412,17
move,-0.0017914166733703496,0.24806250482797054,0.44999886,0.0,,,,,1464498794462,50
move,-0.002568103695544721,0.16470125793695445,0.14999962,0.0,,,,,1464498794562,100
animation,,,,,,,,,1464498794563,1
animation,,,,,,,,,1464498794563,0
animation,,,,,,,,,1464498794595,32
move,-0.0031287979217466955,0.08300723439376156,0.14999962,0.2999878,,,,,1464498794612,17
move,-0.0036390296823114454,0.0,0.0,0.0,,,,,1464498794612,0
animation,,,,,,,,,1464498794648,36
move,-0.004103340597794158,-0.07840000152587834,0.0,0.0,,,,,1464498794662,14
move,-0.0449867140923601,-0.15523200451660557,3.5999966,2.850006,,,,,1464498794762,100
move,-0.08137311306651185,-0.23052736891295922,5.5499916,5.0999603,,,,,1464498794762,0
move,-0.08610066566959773,-0.30431682745754074,1.0499973,0.7499771,,,,,1464498794862,100
move,-0.07436858444097538,-0.37663049823865435,-0.7499981,1.2000122,,,,,1464498794862,0
animation,,,,,,,,,1464498794896,34
attack,,,,,,,,,1464498794896,0
serverInfo,,,,,0.9860188849665585,2.473403881812865,135,19.857029388403497,1464498794896,0
move,-0.06190858431592261,-0.44749789698342113,-2.0999947,3.7500305,,,,,1464498794912,16
move,-0.04929799840409288,-0.4854784782683055,-1.3499966,2.7000198,,,,,1464498794962,50
move,-0.002359778684429159,0.0,-1.7999954,3.1500244,,,,,1464498795062,100
move,0.043281764559182534,0.0,-0.8999977,0.90000916,,,,,1464498795062,0
animation,,,,,,,,,1464498795097,35
attack,,,,,,,,,1464498795097,0
serverInfo,,,,,0.9141778074341682,1.769797977462391,135,19.85308715505261,1464498795097,0
move,0.06820205006474822,0.0,0.14999962,0.0,,,,,1464498795112,15
move,0.08043472242552951,0.0,0.8999977,-0.6000061,,,,,1464498795162,50
move,0.08677272688464654,0.0,0.14999962,-0.15000153,,,,,1464498795262,100
move,0.08953769896731956,0.0,1.3499966,-0.30000305,,,,,1464498795262,0
animation,,,,,,,,,1464498795315,53
attack,,,,,,,,,1464498795315,0
serverInfo,,,,,0.8891647583271679,0.9364247638739785,135,19.984012789768187,1464498795315,0
move,0.09174295265376742,0.0,1.0499973,0.30000305,,,,,1464498795362,47
move,0.09294702130641497,0.41999998688697815,0.0,0.0,,,,,1464498795412,50
jump,,,,,,,,,1464498795412,0
move,0.05911265799650778,0.33319999363422426,0.14999962,-0.45000458,,,,,1464498795412,0
animation,,,,,,,,,1464498795493,81
animation,,,,,,,,,1464498795493,0
move,0.06111111575140882,0.24813599859093927,2.3999958,-2.2500076,,,,,1464498795512,19
move,0.05561111693647547,0.1647732818260721,7.949999,-1.6500168,,,,,1464498795512,0
animation,,,,,,,,,1464498795596,84
move,0.050606117870657386,0.03389078674562995,3.4500084,-0.7500076,,,,,1464498795612,16
move,0.04605156858949755,-0.07840000152587834,4.050003,-2.1000214,,,,,1464498795612,0
animation,,,,,,,,,1464498795695,83
animation,,,,,,,,,1464498795695,0
animation,,,,,,,,,1464498795695,0
move,0.036564476768653265,-0.15523200451659847,5.550003,0.30000305,,,,,1464498795712,17
move,0.02786083453400323,-0.23052736891296632,1.5000038,0.15000153,,,,,1464498795712,0
animation,,,,,,,,,1464498795752,40
move,0.019586530680868464,-0.30431682745754074,-0.6000023,0.7500076,,,,,1464498795762,10
move,0.009116314150894311,-0.37663049823865435,-3.9000053,6.3000107,,,,,1464498795812,50
animation,,,,,,,,,1464498795889,77
attack,,,,,,,,,1464498795889,0
serverInfo,,,,,-0.5017563167267007,0.3294926235633991,135,19.88862370723946,1464498795889,0
move,0.16090662906423603,-0.0548933470322055,-2.4000168,6.1500244,,,,,1464498795913,24
move,0.20252841467673477,0.0,-2.8500137,1.5000153,,,,,1464498795963,50
move,0.23534529752710398,0.0,-1.800003,-0.15000153,,,,,1464498796013,50
animation,,,,,,,,,1464498796051,38
attack,,,,,,,,,1464498796051,0
serverInfo,,,,,0.6023806186484678,0.21633783442094728,135,19.841269841269842,1464498796051,0
move,-0.2528867631256517,0.11075000000000301,0.0,-0.15000153,,,,,1464498796063,12
jump,,,,,,,,,1464498796063,0
animation,,,,,,,,,1464498796150,87
move,-0.1498167889291082,0.03013500058651175,0.45000458,-0.6000061,,,,,1464498796163,13
move,-0.12703753838307819,-0.048867700376320045,-0.45000458,-0.6000061,,,,,1464498796163,0
move,-0.08970296207917272,-0.09201730021019472,-0.15000153,-3.600029,,,,,1464498796213,50
animation,,,,,,,,,1464498796249,36
animation,,,,,,,,,1464498796249,0
animation,,,,,,,,,1464498796295,46
move,0.1317354405744311,0.0,1.650013,-4.6500397,,,,,1464498796313,18
animation,,,,,,,,,1464498796351,38
move,0.1395348884304468,0.0,-2.2500114,0.45000458,,,,,1464498796363,12
move,0.20084127716841493,0.0,-3.600006,8.100006,,,,,1464498796413,50
animation,,,,,,,,,1464498796459,46
animation,,,,,,,,,1464498796459,0
move,0.21041886258318954,0.41999998688697815,-4.2000084,18.599998,,,,,1464498796463,4
jump,,,,,,,,,1464498796463,0
animation,,,,,,,,,1464498796497,34
move,0.12918402349406222,0.33319999363422426,-2.699995,15.600006,,,,,1464498796513,16
move,0.12493919268656839,0.24813599859093927,-2.399994,15.599995,,,,,1464498796563,50
move,0.11637069737972183,0.1647732818260721,0.5999985,9.900002,,,,,1464498796663,100
move,0.09906084690058492,0.033890786745644164,6.149992,14.099995,,,,,1464498796663,0
animation,,,,,,,,,1464498796700,37
attack,,,,,,,,,1464498796700,0
serverInfo,,,,,0.39470180221873125,2.069908980446148,141,19.845207382417147,1464498796700,0
move,0.09951303296550407,-0.07840000152587834,6.6000023,17.099995,,,,,1464498796713,13
move,0.09277007433856,-0.15523200451659847,0.7500038,14.85,,,,,1464498796763,50
move,0.10432278306139864,-0.23052736891296632,-0.90000916,3.6000001,,,,,1464498796813,50
animation,,,,,,,,,1464498796854,41
attack,,,,,,,,,1464498796854,0
serverInfo,,,,,0.7125987291648523,2.2893995770735636,141,19.8294665873488,1464498796854,0
move,0.11572148790452985,-0.30431682745754074,0.7500076,-2.7,,,,,1464498796863,9
move,0.1267533441981783,-0.37663049823865435,0.6000061,-2.1000009,,,,,1464498796913,50
move,0.14348278151550176,-0.05489334703221971,0.0,-0.1500001,,,,,1464498796963,50
animation,,,,,,,,,1464498797043,80
animation,,,,,,,,,1464498797048,5
move,0.2756479096324682,0.0,-0.45000076,0.3000002,,,,,1464498797063,15
move,0.1412283331155777,0.0,-0.7500076,2.5500007,,,,,1464498797063,0
animation,,,,,,,,,1464498797094,31
move,0.21848392574590747,0.0,-1.0500069,1.5000001,,,,,1464498797113,19
move,0.2598975975829134,0.0,-3.7500114,7.65,,,,,1464498797213,100
move,0.27696134548737206,0.0,-3.6000137,11.1,,,,,1464498797213,0
animation,,,,,,,,,1464498797252,39
attack,,,,,,,,,1464498797252,0
serverInfo,,,,,0.6896647975162324,2.7306609773461776,141,19.8373338623289,1464498797252,0
move,0.2833747063702319,0.0,-0.75,3.5999947,,,,,1464498797263,11
move,0.28620863608242786,0.0,-1.3499966,0.7499981,,,,,1464498797313,50
move,0.2885584192176367,0.0,-2.399994,-0.8999977,,,,,1464498797363,50
animation,,,,,,,,,1464498797449,86
attack,,,,,,,,,1464498797449,0
serverInfo,,,,,0.877186692255414,2.5234023733894553,141,19.845207382417147,1464498797449,0
move,0.2944344305767288,0.0,-1.6499958,-6.149994,,,,,1464498797463,14
move,0.27415677830054364,0.0,0.14999962,-4.6500006,,,,,1464498797463,0
move,0.2626711240309447,0.0,-1.6499958,-0.29999924,,,,,1464498797513,50
animation,,,,,,,,,1464498797599,86
attack,,,,,,,,,1464498797599,0
serverInfo,,,,,0.8754277031691886,2.039275609079035,141,19.84914648670107,1464498797599,0
move,0.2836287175356844,0.0,-0.5999985,-2.0999994,,,,,1464498797613,14
move,0.2951189059075148,0.0,-0.14999962,-0.1500001,,,,,1464498797613,0
move,0.3012951294206232,0.0,-2.0999947,0.3000002,,,,,1464498797663,50
move,0.30499047580568117,0.0,0.0,-1.0500007,,,,,1464498797713,50
animation,,,,,,,,,1464498797775,62
attack,,,,,,,,,1464498797775,0
serverInfo,,,,,0.7095995000412458,1.9216595861548595,141,19.94415636218588,1464498797775,0
move,0.25541934467504745,0.0,1.4999962,-1.500001,,,,,1464498797813,38
move,0.22890279612582987,0.0,-0.29999924,-0.3000002,,,,,1464498797813,0
move,0.22499823059980173,0.0,-0.5999985,-6.0000005,,,,,1464498797863,50
move,0.2270335052776602,0.0,0.0,-2.5500002,,,,,1464498797913,50
animation,,,,,,,,,1464498797975,62
attack,,,,,,,,,1464498797975,0
serverInfo,,,,,0.7902627565913631,1.9884557126490823,141,19.94415636218588,1464498797975,0
move,0.23754489004247858,0.0,-0.7499981,-6.2999997,,,,,1464498798013,38
move,0.25946009212699295,0.0,-2.6999931,-14.400001,,,,,1464498798013,0
move,0.13577492162585258,0.0,-0.7499981,-8.999998,,,,,1464498798063,50
animation,,,,,,,,,1464498798099,36
attack,,,,,,,,,1464498798099,0
serverInfo,,,,,0.7547300032888343,2.2703900026787562,141,19.84914648670107,1464498798099,0
move,0.21012218575713604,0.0,0.29999924,-0.45000458,,,,,1464498798113,14
move,0.21994914573787128,0.0,-0.14999962,-0.29999924,,,,,1464498798213,100
move,0.11021604179738631,0.0,0.0,0.0,,,,,1464498798213,0
animation,,,,,,,,,1464498798249,36
attack,,,,,,,,,1464498798249,0
serverInfo,,,,,0.6384482974650334,2.887808007348752,146,19.84914648670107,1464498798249,0
move,0.11524721120925108,0.0,0.0,0.0,,,,,1464498798263,14
move,0.11799423002719323,0.0,-0.14999962,0.0,,,,,1464498798313,50
move,0.16269451337851137,0.0,-2.3999949,-0.15000153,,,,,1464498798413,100
move,0.18715017141499857,0.0,0.0,-0.15000153,,,,,1464498798413,0
animation,,,,,,,,,1464498798448,35
attack,,,,,,,,,1464498798448,0
serverInfo,,,,,0.7032279128389545,2.8031646984186462,146,19.85308715505261,1464498798448,0
move,0.21873712577660598,0.0,0.14999962,0.0,,,,,1464498798463,15
move,0.23864165536856774,0.0,9.536743E-7,1.9500046,,,,,1464498798513,50
move,0.25664371402942265,0.0,-1.4999962,5.8499928,,,,,1464498798564,51
animation,,,,,,,,,1464498798655,91
move,0.27189119570792286,0.0,-1.1999979,5.399992,,,,,1464498798663,8
move,0.28260800647177575,0.0,0.0,2.8499928,,,,,1464498798664,1
move,0.29301059906314464,0.0,-1.0499973,7.199999,,,,,1464498798714,50
move,0.3013878681805551,0.0,-2.5499945,10.349998,,,,,1464498798764,50
move,0.30429354226912864,0.0,0.14999962,9.749999,,,,,1464498798814,50
animation,,,,,,,,,1464498798849,35
attack,,,,,,,,,1464498798849,0
serverInfo,,,,,0.9778195835894472,2.28256296197164,146,19.84914648670107,1464498798849,0
move,0.13673495931351454,0.0,1.199997,3.1499977,,,,,1464498798864,15
move,0.21278571770063337,0.0,0.0,0.0,,,,,1464498798964,100
move,0.256029620157598,0.0,0.0,-3.4500008,,,,,1464498798964,0
move,0.28103780730583594,0.0,1.6499958,-5.7000012,,,,,1464498799013,49
animation,,,,,,,,,1464498799054,41
attack,,,,,,,,,1464498799054,0
serverInfo,,,,,0.9715442393773713,1.76853704497564,146,19.8294665873488,1464498799054,0
move,0.14129666984081268,0.0,0.89999866,-0.4500003,,,,,1464498799064,10
move,0.21845954679486823,0.0,0.0,-0.1500001,,,,,1464498799163,99
move,0.2606997527204342,0.0,0.7499981,-2.1,,,,,1464498799163,0
animation,,,,,,,,,1464498799201,38
attack,,,,,,,,,1464498799201,0
serverInfo,,,,,0.9681222971800435,1.4513027530472502,146,19.841269841269842,1464498799201,0
move,0.2834114788490538,0.0,1.4999962,-4.2000003,,,,,1464498799213,12
move,0.26748358765549085,0.0,1.0499983,-5.4,,,,,1464498799264,51
move,0.26438972201940203,0.0,0.0,-4.199999,,,,,1464498799364,100
animation,,,,,,,,,1464498799400,36
attack,,,,,,,,,1464498799400,0
serverInfo,,,,,0.9328394940099927,1.7087915290666915,146,19.845207382417147,1464498799400,0
move,0.27400560965463683,0.0,0.8999977,-9.900006,,,,,1464498799414,14
move,0.27076857092747275,0.0,1.3499966,-7.500004,,,,,1464498799414,0
move,0.2531886313646865,0.0,0.8999977,-10.799997,,,,,1464498799464,50
move,0.2750663728652256,0.0,-0.14999962,-12.299995,,,,,1464498799513,49
move,0.274965283984308,0.0,0.0,-16.649998,,,,,1464498799564,51
animation,,,,,,,,,1464498799605,41
attack,,,,,,,,,1464498799605,0
serverInfo,,,,,0.7869507329128008,1.4851706617219553,146,19.825535289452816,1464498799605,0
move,0.26031443186186465,0.0,1.0499973,-11.54998,,,,,1464498799614,9
animation,,,,,,,,,1464498799681,67
move,0.2406563713698091,0.0,1.3499966,-7.3500137,,,,,1464498799714,33
move,0.21346635862871466,0.0,-0.5999985,-9.000008,,,,,1464498799714,0
move,0.24228784191265618,0.0,0.0,-12.899986,,,,,1464498799764,50
animation,,,,,,,,,1464498799812,48
animation,,,,,,,,,1464498799812,0
move,0.2625551952618892,0.0,1.3499966,-3.4500198,,,,,1464498799814,2
move,0.274231392653256,0.0,0.44999886,-0.7500076,,,,,1464498799864,50
move,0.2806065971694238,0.0,0.0,0.0,,,,,1464498799914,50
animation,,,,,,,,,1464498800012,98
attack,,,,,,,,,1464498800012,0
serverInfo,,,,,0.6986553119551198,1.1844745215332328,146,19.801980198019802,1464498800012,0
move,0.28193009519895895,0.0,0.14999962,2.5500107,,,,,1464498800014,2
move,0.28419986807029574,0.0,1.199997,-1.8000107,,,,,1464498800014,0
move,0.2904217995808196,0.0,0.7499981,-7.350006,,,,,1464498800064,50
move,0.2603658006447631,0.0,-2.2499943,-13.650017,,,,,1464498800114,50
animation,,,,,,,,,1464498800145,31
attack,,,,,,,,,1464498800145,0
serverInfo,,,,,0.7959111650179425,1.0224551697666189,146,19.868865487780646,1464498800145,0
move,0.2617487483298717,0.0,0.44999886,-11.700027,,,,,1464498800164,19
move,0.26253419082005536,0.0,0.8999977,-7.650009,,,,,1464498800214,50
